23/05/1998,UNDER THE BRIDGE/LADY MARMALADE,ALL SAINTS,1
30/05/1998,FEEL IT,TAMPERER FEATURING MAYA,1
06/06/1998,C'EST LA VIE,B*WITCHED,2
20/06/1998,THREE LIONS '98,BADDIEL & SKINNER & LIGHTNING SEEDS,3
11/07/1998,BECAUSE WE WANT TO,BILLIE,1
18/07/1998,FREAK ME,ANOTHER LEVEL,1
25/07/1998,DEEPER UNDERGROUND,JAMIROQUAI,1
01/08/1998,VIVA FOREVER,SPICE GIRLS,2
15/08/1998,NO MATTER WHAT,BOYZONE,3
05/09/1998,IF YOU TOLERATE THIS YOUR CHILDREN WILL BE NEXT,MANIC STREET PREACHERS,1
12/09/1998,BOOTIE CALL,ALL SAINTS,1
19/09/1998,MILLENNIUM,ROBBIE WILLIAMS,1
26/09/1998,I WANT YOU BACK,MELANIE B FEATURING MISSY 'MISDEMEANOR' ELLIOTT,1
03/10/1998,ROLLERCOASTER,B*WITCHED,2
17/10/1998,GIRLFRIEND,BILLIE,1
24/10/1998,GYM AND TONIC,SPACEDUST,1
31/10/1998,BELIEVE,CHER,7
19/12/1998,TO YOU I BELONG,B*WITCHED,1
26/12/1998,GOODBYE,SPICE GIRLS,1
02/01/1999,CHOCOLATE SALTY BALLS (PS I LOVE YOU),CHEF,1
09/01/1999,HEARTBEAT/TRAGEDY,STEPS,1
16/01/1999,PRAISE YOU,FATBOY SLIM,1
23/01/1999,A LITTLE BIT MORE,911,1
30/01/1999,PRETTY FLY (FOR A WHITE GUY),OFFSPRING,1
06/02/1999,YOU DON'T KNOW ME,ARMAND VAN HELDEN FEATURING DUANE HAEDEN,1
13/02/1999,MARIA,BLONDIE,1
20/02/1999,FLY AWAY,LENNY KRAVITZ,1
27/02/1999,BABY ONE MORE TIME,BRITNEY SPEARS,2
13/03/1999,WHEN THE GOING GETS TOUGH,BOYZONE,2
27/03/1999,BLAME IT ON THE WEATHERMAN,B*WITCHED,1
03/04/1999,FLAT BEAT,MR OIZO,2
17/04/1999,PERFECT MOMENT,MARTINE MCCUTCHEON,2
01/05/1999,SWEAR IT AGAIN,WESTLIFE,2
15/05/1999,I WANT IT THAT WAY,BACKSTREET BOYS,1
22/05/1999,YOU NEEDED ME,BOYZONE,1
29/05/1999,SWEET LIKE CHOCOLATE,SHANKS & BIGFOOT,2
12/06/1999,EVERYBODY'S FREE (TO WEAR SUNSCREEN),BAZ LUHRMANN,1
19/06/1999,BRING IT ALL BACK,S CLUB 7,1
26/06/1999,BOOM BOOM BOOM BOOM!!,VENGABOYS,1
03/07/1999,9PM (TILL I COME),ATB,2
17/07/1999,LIVIN' LA VIDA LOCA,RICKY MARTIN,3
07/08/1999,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING,2
21/08/1999,IF I LET YOU GO,WESTLIFE,1
28/08/1999,MI CHICO LATINO,GERI HALLIWELL,1
04/09/1999,MAMBO NO 5 (A LITTLE BIT OF…),LOU BEGA,2
18/09/1999,WE'RE GOING TO IBIZA!,VENGABOYS,1
25/09/1999,BLUE (DA BA DEE),EIFFEL 65,3
16/10/1999,GENIE IN A BOTTLE,CHRISTINA AGUILERA,2
30/10/1999,FLYING WITHOUT WINGS,WESTLIFE,1
06/11/1999,KEEP ON MOVIN',FIVE,1
13/11/1999,LIFT ME UP,GERI HALLIWELL,1
20/11/1999,SHE'S THE ONE/IT'S ONLY US,ROBBIE WILLIAMS,1
27/11/1999,KING OF MY CASTLE,WAMDUE PROJECT,1
04/12/1999,MILLENNIUM PRAYER,CLIFF RICHARD,3
25/12/1999,I HAVE A DREAM/SEASONS IN THE SUN,WESTLIFE,4
22/01/2000,THE MASSES AGAINST THE CLASSES,MANIC STREET PREACHERS,1
29/01/2000,BORN TO MAKE YOU HAPPY,BRITNEY SPEARS,1
05/02/2000,RISE,GABRIELLE,2
19/02/2000,GO LET IT OUT,OASIS,1
26/02/2000,PURE SHORES,ALL SAINTS,2
11/03/2000,AMERICAN PIE,MADONNA,1
18/03/2000,DON'T GIVE UP,CHICANE FEATURING BRYAN ADAMS,1
25/03/2000,BAG IT UP,GERI HALLIWELL,1
01/04/2000,NEVER BE THE SAME AGAIN,MELANIE C & LISA 'LEFT EYE' LOPES,1
08/04/2000,FOOL AGAIN,WESTLIFE,1
15/04/2000,FILL ME IN,CRAIG DAVID,1
22/04/2000,TOCA'S MIRACLE,FRAGMA,2
06/05/2000,BOUND 4 DA RELOAD (CASUALTY),OXIDE & NEUTRINO,1
13/05/2000,OOPS!... I DID IT AGAIN,BRITNEY SPEARS,1
20/05/2000,DON'T CALL ME BABY,MADISON AVENUE,1
27/05/2000,DAY & NIGHT,BILLIE PIPER,1
03/06/2000,IT FEELS SO GOOD,SONIQUE,3
24/06/2000,YOU SEE THE TROUBLE WITH ME,BLACK LEGEND,1
01/07/2000,SPINNING AROUND,KYLIE MINOGUE,1
08/07/2000,THE REAL SLIM SHADY,EMINEM,1
15/07/2000,BREATHLESS,CORRS,1
22/07/2000,LIFE IS A ROLLERCOASTER,RONAN KEATING,1
29/07/2000,WE WILL ROCK YOU,FIVE & QUEEN,1
05/08/2000,7 DAYS,CRAIG DAVID,1
12/08/2000,ROCK DJ,ROBBIE WILLIAMS,1
19/08/2000,I TURN TO YOU,MELANIE C,1
26/08/2000,GROOVEJET (IF THIS AIN'T LOVE),SPILLER,1
02/09/2000,MUSIC,MADONNA,1
09/09/2000,TAKE ON ME,A1,1
16/09/2000,LADY (HEAR ME TONIGHT),MODJO,2
30/09/2000,AGAINST ALL ODDS,MARIAH CAREY FEATURING WESTLIFE,2
14/10/2000,BLACK COFFEE,ALL SAINTS,1
21/10/2000,BEAUTIFUL DAY,U2,1
28/10/2000,STOMP,STEPS,1
04/11/2000,HOLLER/LET LOVE LEAD THE WAY,SPICE GIRLS,1
11/11/2000,MY LOVE,WESTLIFE,1
18/11/2000,SAME OLD BRAND NEW YOU,A1,1
25/11/2000,CAN'T FIGHT THE MOONLIGHT,LEANN RIMES,1
02/12/2000,INDEPENDENT WOMEN PART 1,DESTINY'S CHILD,1
09/12/2000,NEVER HAD A DREAM COME TRUE,S CLUB 7,1
16/12/2000,STAN,EMINEM,1
23/12/2000,CAN WE FIX IT,BOB THE BUILDER,3
13/01/2001,TOUCH ME,RUI DA SILVA FEATURING CASSANDRA,1
20/01/2001,LOVE DON'T COST A THING,JENNIFER LOPEZ,1
27/01/2001,ROLLIN',LIMP BIZKIT,2
10/02/2001,WHOLE AGAIN,ATOMIC KITTEN,4
10/03/2001,IT WASN'T ME,SHAGGY,1
17/03/2001,UPTOWN GIRL,WESTLIFE,1
24/03/2001,PURE AND SIMPLE,HEAR'SAY,3
14/04/2001,WHAT TOOK YOU SO LONG,EMMA BUNTON,2
28/04/2001,SURVIVOR,DESTINY'S CHILD,1
05/05/2001,DON'T STOP MOVIN',S CLUB 7,1
12/05/2001,IT'S RAINING MEN,GERI HALLIWELL,2
26/05/2001,DON'T STOP MOVIN',S CLUB 7,1
02/06/2001,DO YOU REALLY LIKE IT,DJ PIED PIPER & THE MASTERS OF CEREMONIES,1
09/06/2001,ANGEL,SHAGGY FEATURING RAYVON,3
30/06/2001,LADY MARMALADE,CHRISTINA AGUILERA/LIL' KIM/MYA/PINK,1
07/07/2001,THE WAY TO YOUR LOVE,HEAR'SAY,1
14/07/2001,ANOTHER CHANCE,ROGER SANCHEZ,1
21/07/2001,ETERNITY/THE ROAD TO MANDALAY,ROBBIE WILLIAMS,2
04/08/2001,ETERNAL FLAME,ATOMIC KITTEN,2
18/08/2001,21 SECONDS,SO SOLID CREW,1
25/08/2001,LET'S DANCE,FIVE,2
08/09/2001,TOO CLOSE,BLUE,1
15/09/2001,MAMBO NO 5,BOB THE BUILDER,1
22/09/2001,HEY BABY,DJ OTZI,1
29/09/2001,CAN'T GET YOU OUT OF MY HEAD,KYLIE MINOGUE,4
27/10/2001,BECAUSE I GOT HIGH,AFROMAN,3
17/11/2001,QUEEN OF MY HEART,WESTLIFE,1
24/11/2001,IF YOU COME BACK,BLUE,1
01/12/2001,HAVE YOU EVER,S CLUB 7,1
08/12/2001,GOTTA GET THRU THIS,DANIEL BEDINGFIELD,2
22/12/2001,SOMETHIN' STUPID,ROBBIE WILLIAMS & NICOLE KIDMAN,3
12/01/2002,GOTTA GET THRU THIS,DANIEL BEDINGFIELD,1
19/01/2002,MORE THAN A WOMAN,AALIYAH,1
26/01/2002,MY SWEET LORD,GEORGE HARRISON,1
02/02/2002,HERO,ENRIQUE IGLESIAS,4
02/03/2002,WORLD OF OUR OWN,WESTLIFE,1
09/03/2002,ANYTHING IS POSSIBLE/ EVERGREEN,WILL YOUNG,3
30/03/2002,UNCHAINED MELODY,GARETH GATES,4
27/04/2002,THE HINDU TIMES,OASIS,1
04/05/2002,FREAK LIKE ME,SUGABABES,1
11/05/2002,KISS KISS,HOLLY VALANCE,1
18/05/2002,IF TOMORROW NEVER COMES,RONAN KEATING,1
25/05/2002,JUST A LITTLE,LIBERTY X,1
01/06/2002,WITHOUT ME,EMINEM,1
08/06/2002,LIGHT MY FIRE,WILL YOUNG,2
22/06/2002,A LITTLE LESS CONVERSATION,ELVIS VS JXL,4
20/07/2002,ANYONE OF US (STUPID MISTAKE),GARETH GATES,3
10/08/2002,COLOURBLIND,DARIUS,2
24/08/2002,ROUND ROUND,SUGABABES,1
31/08/2002,CROSSROADS,BLAZIN' SQUAD,1
07/09/2002,THE TIDE IS HIGH (GET THE FEELING),ATOMIC KITTEN,3
28/09/2002,JUST LIKE A PILL,PINK,1
05/10/2002,THE LONG AND WINDING ROAD/SUSPICIOUS MINDS,WILL YOUNG & GARETH GATES/GARETH GATES,2
19/10/2002,THE KETCHUP SONG (ASEREJE),LAS KETCHUP,1
26/10/2002,DILEMMA,NELLY FEATURING KELLY ROWLAND,2
09/11/2002,HEAVEN,DJ SAMMY & YANOU FEATURING DO,1
16/11/2002,UNBREAKABLE,WESTLIFE,1
23/11/2002,DIRRTY,CHRISTINA AGUILERA FEAT. REDMAN,2
07/12/2002,IF YOU'RE NOT THE ONE,DANIEL BEDINGFIELD,1
14/12/2002,LOSE YOURSELF,EMINEM,1
21/12/2002,SORRY SEEMS TO BE THE HARDEST WORD,BLUE FEAT.ELTON JOHN,1
28/12/2002,SOUND OF THE UNDERGROUND,GIRLS ALOUD,4
25/01/2003,STOP LIVING THE LIE,DAVID SNEDDON,2
08/02/2003,ALL THE THINGS SHE SAID,t.A.T.u.,4
08/03/2003,BEAUTIFUL,CHRISTINA AGUILERA,2
22/03/2003,SPIRIT IN THE SKY,GARETH GATES FEAT. THE KUMARS,2
05/04/2003,MAKE LUV,ROOM 5 FEAT. OLIVER CHEATHAM,4
03/05/2003,YOU SAID NO,BUSTED,1
10/05/2003,LONELINESS,TOMCRAFT,1
17/05/2003,IGNITION,R KELLY,4
14/06/2003,BRING ME TO LIFE,EVANESCENCE,4
12/07/2003,CRAZY IN LOVE,BEYONCE,3
02/08/2003,NEVER GONNA LEAVE YOUR SIDE,DANIEL BEDINGFIELD,1
09/08/2003,BREATHE,BLU CANTRELL FEAT. SEAN PAUL,4
06/09/2003,ARE YOU READY FOR LOVE,ELTON JOHN,1
13/09/2003,WHERE IS THE LOVE,BLACK EYED PEAS,6
25/10/2003,HOLE IN THE HEAD,SUGABABES,1
01/11/2003,BE FAITHFUL,FATMAN SCOOP FEAT. THE CROOKLYN CLAN,2
15/11/2003,SLOW,KYLIE MINOGUE,1
22/11/2003,CRASHED THE WEDDING,BUSTED,1
29/11/2003,MANDY,WESTLIFE,1
06/12/2003,LEAVE RIGHT NOW,WILL YOUNG,2
20/12/2003,CHANGES,OZZY & KELLY OSBOURNE,1
27/12/2003,MAD WORLD,MICHAEL ANDREWS FEAT. GARY JULES,3
17/01/2004,ALL THIS TIME,MICHELLE,3
07/02/2004,TAKE ME TO THE CLOUDS ABOVE,LMC V U2,2
21/02/2004,WITH A LITTLE HELP FROM MY FRIENDS/MEASURE OF A MAN,SAM & MARK,1
28/02/2004,WHO'S DAVID,BUSTED,1
06/03/2004,MYSTERIOUS GIRL,PETER ANDRE FEAT. BUBBLER RANX,1
13/03/2004,TOXIC,BRITNEY SPEARS,1
20/03/2004,CHA CHA SLIDE,DJ CASPER,1
27/03/2004,YEAH,USHER FEAT. LIL' JON & LUDACRIS,2
10/04/2004,FIVE COLOURS IN HER HAIR,McFLY,2
24/04/2004,F**K IT (I DON'T WANT YOU BACK),EAMON,4
22/05/2004,F.U.R.B (F U RIGHT BACK),FRANKEE,3
12/06/2004,I DON'T WANNA KNOW,MARIO WINANS FEAT. ENYA & P.DIDDY,2
26/06/2004,EVERYTIME,BRITNEY SPEARS,1
03/07/2004,OBVIOUSLY,McFLY,1
10/07/2004,BURN,USHER,2
24/07/2004,LOLA'S THEME,SHAPESHIFTERS,1
31/07/2004,DRY YOUR EYES,STREETS,1
07/08/2004,THUNDERBIRDS/3AM,BUSTED,2
21/08/2004,BABYCAKES,3 OF A KIND,1
28/08/2004,THESE WORDS,NATASHA BEDINGFIELD,2
11/09/2004,MY PLACE/FLAP YOUR WINGS,NELLY,1
18/09/2004,REAL TO ME,BRIAN McFADDEN,1
25/09/2004,CALL ON ME,ERIC PRYDZ,3
16/10/2004,RADIO,ROBBIE WILLIAMS,1
23/10/2004,CALL ON ME,ERIC PRYDZ,2
06/11/2004,WONDERFUL,JA RULE FEAT. R.KELLY & ASHANTI,1
13/11/2004,JUST LOSE IT,EMINEM,1
20/11/2004,VERTIGO,U2,1
27/11/2004,I'LL STAND BY YOU,GIRLS ALOUD,2
11/12/2004,DO THEY KNOW IT'S CHRISTMAS?,BAND AID 20,4
08/01/2005,AGAINST ALL ODDS,STEVE BROOKSTEIN,1
15/01/2005,JAILHOUSE ROCK,ELVIS PRESLEY,1
22/01/2005,ONE NIGHT/I GOT STUNG,ELVIS PRESLEY,1
29/01/2005,GOODIES,CIARA FEAT. PETEY PABLO,1
05/02/2005,IT'S NOW OR NEVER **,ELVIS PRESLEY,1
12/02/2005,LIKE TOY SOLDIERS,EMINEM,1
19/02/2005,SOMETIMES YOU CAN'T MAKE IT ON YOUR OWN,U2,1
26/02/2005,GET RIGHT,JENNIFER LOPEZ,1
05/03/2005,OVER AND OVER,NELLY FEAT. TIM MCGRAW,1
12/03/2005,DAKOTA,STEREOPHONICS,1
19/03/2005,ALL ABOUT YOU/YOU'VE GOT A FRIEND,MCFLY,1
26/03/2005,(IS THIS THE WAY TO) AMARILLO?,TONY CHRISTIE FEAT. PETER KAY,7
14/05/2005,LONELY,AKON,2
28/05/2005,LYLA,OASIS,1
04/06/2005,AXEL F,CRAZY FROG,4
02/07/2005,GHETTO GOSPEL,2PAC FEAT. ELTON JOHN,3
23/07/2005,YOU'RE BEAUTIFUL,JAMES BLUNT,5
27/08/2005,I'LL BE OK,McFLY,1
03/09/2005,THE IMPORTANCE OF BEING IDLE,OASIS,1
10/09/2005,DARE,GORILLAZ,1
17/09/2005,DON'T CHA,PUSSYCAT DOLLS FEAT. BUSTA RHYMES,3
08/10/2005,PUSH THE BUTTON,SUGABABES,3
29/10/2005,I BET YOU LOOK GOOD ON THE DANCEFLOOR,ARCTIC MONKEYS,1
12/11/2005,YOU RAISE ME UP,WESTLIFE,2
19/11/2005,HUNG UP,MADONNA,3
10/12/2005,STICKWITU,PUSSYCAT DOLLS,2
24/12/2005,JCB SONG,NIZLOPI,1
31/12/2005,THAT'S MY GOAL,SHAYNE WARD,4
28/01/2006,WHEN THE SUN GOES DOWN,ARCTIC MONKEYS,1
04/02/2006,NASTY GIRL,NOTORIOUS BIG FEAT. DIDDY, NELLY, JAGGED EDGE & AVERY STORM,2
18/02/2006,THUNDER IN MY HEART AGAIN,MECK FEAT. LEO SAYER,2
04/03/2006,SORRY,MADONNA,1
11/03/2006,IT'S CHICO TIME,CHICO,2
25/03/2006,NO TOMORROW,ORSON,1
01/04/2006,SO SICK,NE-YO,1
08/04/2006,CRAZY,GNARLS BARKLEY,9
10/06/2006,I WISH I WAS A PUNK ROCKER (WITH FLOWERS IN MY HAIR),SANDI THOM,1
17/06/2006,MANEATER,NELLY FURTADO,3
08/07/2006,HIPS DON'T LIE,SHAKIRA FEAT. WYCLEF JEAN,1
15/07/2006,SMILE,LILY ALLEN,2
29/07/2006,DON'T STOP ME NOW/PLEASE, PLEASE,McFLY,1
05/08/2006,HIPS DON'T LIE,SHAKIRA FEAT. WYCLEF JEAN,4
02/09/2006,DÉJÀ VU,BEYONCE FEAT. JAY-Z,1
09/09/2006,SEXYBACK,JUSTIN TIMBERLAKE,1
16/09/2006,I DON'T FEEL LIKE DANCIN',SCISSOR SISTERS,4
14/10/2006,AMERICA,RAZORLIGHT,1
21/10/2006,WELCOME TO THE BLACK PARADE,MY CHEMICAL ROMANCE,2
04/11/2006,STAR GIRL,McFLY,1
11/11/2006,PUT YOUR HANDS UP FOR DETROIT,FEDDE LE GRANDE,1
18/11/2006,THE ROSE,WESTLIFE,1
25/11/2006,SMACK THAT,AKON FEAT. EMINEM,1
02/12/2006,PATIENCE,TAKE THAT,4
30/12/2006,A MOMENT LIKE THIS,LEONA LEWIS,4
27/01/2007,GRACE KELLY,MIKA,5
03/03/2007,RUBY,KAISER CHIEFS,1
10/03/2007,SHINE,TAKE THAT,2
23/03/2007,WALK THIS WAY,SUGABABES VS GIRLS ALOUD,1
31/03/2007,I'M GONNA BE (500 MILES),THE PROCLAIMERS FEAT. BRIAN POTTER & ANDY PIPKIN,3
21/04/2007,GIVE IT TO ME,TIMBALAND FEAT. NELLY FURTADO & JUSTIN TIMBERLAKE,1
28/04/2007,BEAUTIFUL LIAR,BEYONCE & SHAKIRA,3
19/05/2007,BABY'S COMING BACK/TRANSYLVANIA,McFLY,1
26/05/2007,UMBRELLA,RIHANNA FEAT. JAY-Z,10
04/08/2007,THE WAY I ARE,TIMBALAND FEAT. DOE & KERI HILSON,2
18/08/2007,WITH EVERY HEARTBEAT,ROBYN WITH KLEERUP,1
25/08/2007,STRONGER,KANYE WEST,2
08/09/2007,BEAUTIFUL GIRLS,SEAN KINGSTON,4
06/10/2007,ABOUT YOU NOW,SUGABABES,4
03/11/2007,BLEEDING LOVE,LEONA LEWIS,7
22/12/2007,WHAT A WONDERFUL WORLD,EVA CASSIDY & KATIE MELUA,1
29/12/2007,WHEN YOU BELIEVE,LEON JACKSON,3
19/01/2008,NOW YOU'RE GONE,BASSHUNTER FT DJ MENTAL THEO'S BAZZHEADZ,5
23/02/2008,MERCY,DUFFY,5
29/03/2008,AMERICAN BOY,ESTELLE FEAT. KANYE WEST,4
26/04/2008,4 MINUTES,MADONNA FEAT. JUSTIN TIMBERLAKE,4
24/05/2008,THAT'S NOT MY NAME,TING TINGS,1
31/05/2008,TAKE A BOW,RIHANNA,2
14/06/2008,SINGIN' IN THE RAIN,MINT ROYALE,2
28/06/2008,VIVA LA VIDA,COLDPLAY,1
05/07/2008,CLOSER,NE-YO,1
12/07/2008,DANCE WIV ME,DIZZEE RASCAL FEAT. CALVIN HARRIS & CHROME,4
09/08/2008,ALL SUMMER LONG,KID ROCK,1
16/08/2008,I KISSED A GIRL,KATY PERRY,5
20/09/2008,SEX ON FIRE,KINGS OF LEON,3
11/10/2008,SO WHAT,PINK,3
01/11/2008,THE PROMISE,GIRLS ALOUD,1
08/11/2008,HERO,X FACTOR FINALISTS,3
29/11/2008,IF I WERE A BOY,BEYONCE,1
06/12/2008,GREATEST DAY,TAKE THAT,1
13/12/2008,RUN,LEONA LEWIS,2
27/12/2008,HALLELUJAH,ALEXANDRA BURKE,3
17/01/2009,JUST DANCE,LADY GAGA,3
07/02/2009,THE FEAR,LILY ALLEN,4
07/03/2009,MY LIFE WOULD SUCK WITHOUT YOU,KELLY CLARKSON,1
14/03/2009,RIGHT ROUND,FLO RIDA,1
21/03/2009,ISLANDS IN THE STREAM,VANESSA JENKINS & BRYN WEST FEAT. TOM JONES & ROBIN GIBB,1
28/03/2009,POKER FACE,LADY GAGA,3
18/04/2009,I'M NOT ALONE,CALVIN HARRIS,2
02/05/2009,NUMBER 1,TINCHY STRYDER FEAT. N-DUBZ,3
23/05/2009,BOOM BOOM POW,BLACK EYED PEAS,1
30/05/2009,BONKERS,DIZZEE RASCAL FEAT. ARMAND VAN HELDEN,2
13/06/2009,BOOM BOOM POW,BLACK EYED PEAS,1
20/06/2009,MAMA DO,PIXIE LOTT,1
27/06/2009,WHEN LOVE TAKES OVER,DAVID GUETTA FEAT. KELLY ROWLAND,1
04/07/2009,BULLETPROOF,LA ROUX,1
11/07/2009,EVACUATE THE DANCEFLOOR,CASCADA,2
25/07/2009,BEAT AGAIN,JLS,2
08/08/2009,I GOTTA FEELING,BLACK EYED PEAS,1
15/08/2009,NEVER LEAVE YOU,TINCHY STRYDER FEAT. AMELLE BERRABAH,1
22/08/2009,I GOTTA FEELING,BLACK EYED PEAS,1
29/08/2009,SEXY CHICK,DAVID GUETTA FEAT. AKON,1
05/09/2009,HOLIDAY,DIZZEE RASCAL FEAT. CHROME,1
12/09/2009,RUN THIS TOWN,JAY-Z FEAT. RIHANNA & KANYE WEST,1
19/09/2009,BOYS AND GIRLS,PIXIE LOTT,1
26/09/2009,BREAK YOUR HEART,TAIO CRUZ,3
17/10/2009,OOPSY DAISY,CHIPMUNK,1
24/10/2009,BAD BOYS,ALEXANDRA BURKE FEAT. FLO RIDA,1
31/10/2009,FIGHT FOR THIS LOVE,CHERYL COLE,2
14/11/2009,EVERYBODY IN LOVE,JLS,1
21/11/2009,MEET ME HALFWAY,BLACK EYED PEAS,1
28/11/2009,YOU ARE NOT ALONE,X FACTOR FINALISTS 2009,1
05/12/2009,THE OFFICIAL BBC CHILDREN IN NEED MEDLEY,PETER KAY'S ANIMATED ALL STAR,2
19/12/2009,BAD ROMANCE,LADY GAGA,1
26/12/2009,KILLING IN THE NAME,RAGE AGAINST THE MACHINE,1
02/01/2010,THE CLIMB,JOE McELDERRY,1
09/01/2010,BAD ROMANCE,LADY GAGA,1
16/01/2010,REPLAY,IYAZ,2
30/01/2010,FIREFLIES,OWL CITY,3
20/02/2010,EVERYBODY HURTS,HELPING HAITI,2
06/03/2010,IN MY HEAD,JASON DERULO,1
13/03/2010,PASS OUT,TINIE TEMPAH,2
27/03/2010,TELEPHONE,LADY GAGA & BEYONCE,2
10/04/2010,THIS AIN'T A LOVE SONG,SCOUTING FOR GIRLS,2
24/04/2010,OMG,USHER FT WILL I AM,1
01/05/2010,ONCE,DIANA VICKERS,1
08/05/2010,GOOD TIMES,ROLL DEEP,3
29/05/2010,NOTHIN' ON YOU,BOB FT BRUNO MARS,1
05/06/2010,DIRTEE DISCO,DIZZEE RASCAL,1
12/06/2010,GETTIN' OVER YOU,DAVID GUETTA FT CHRIS WILLIS,1
19/06/2010,SHOUT,SHOUT FT DIZZEE & JAMES CORDEN,2
03/07/2010,CALIFORNIA GURLS,KATY PERRY FT SNOOP DOGG,2
17/07/2010,THE CLUB IS ALIVE,JLS,1
24/07/2010,AIRPLANES,BOB FT HAYLEY WILLIAMS,1
31/07/2010,WE NO SPEAK AMERICANO,YOLANDA BE COOL VS D CUP,1
07/08/2010,ALL TIME LOW,WANTED,1
14/08/2010,BEAUTIFUL MONSTER,NEYO,1
21/08/2010,CLUB CAN'T HANDLE ME,FLO RIDA FT DAVID GUETTA,1
28/08/2010,GREEN LIGHT,ROLL DEEP,1
04/09/2010,DYNAMITE,TAIO CRUZ,1
11/09/2010,PLEASE DON'T LET ME GO,OLLY MURS,1
18/09/2010,START WITHOUT YOU,ALEXANDRA BURKE FT LAZA MORGAN,2
02/10/2010,JUST THE WAY YOU ARE (AMAZING),BRUNO MARS,1
09/10/2010,WRITTEN IN THE STARS,TINIE TEMPAH,1
16/10/2010,FORGET YOU,CEE LO GREEN,2
30/10/2010,JUST THE WAY YOU ARE (AMAZING),BRUNO MARS,1
06/11/2010,PROMISE THIS,CHERYL COLE,1
13/11/2010,ONLY GIRL (IN THE WORLD),RIHANNA,2
27/11/2010,LOVE YOU MORE,JLS,1
04/12/2010,HEROES,X FACTOR FINALISTS 2010,2
18/12/2010,THE TIME (DIRTY BIT),BLACK EYED PEAS,1
25/12/2010,WHEN WE COLLIDE,MATT CARDLE,3
15/01/2011,WHAT'S MY NAME,RIHANNA FT DRAKE,1
22/01/2011,GRENADE,BRUNO MARS,2
05/02/2011,WE R WHO WE R,KESHA,1
12/02/2011,PRICE TAG,JESSIE J FT BOB,2
26/02/2011,SOMEONE LIKE YOU,ADELE,4
26/03/2011,DON'T HOLD YOUR BREATH,NICOLE SCHERZINGER,1
02/04/2011,SOMEONE LIKE YOU,ADELE,1
09/04/2011,ON THE FLOOR,JENNIFER LOPEZ FT PITBULL,2
23/04/2011,PARTY ROCK ANTHEM,LMFAO/LAUREN BENNETT/GOONROCK,4
21/05/2011,THE LAZY SONG,BRUNO MARS,1
28/05/2011,GIVE ME EVERYTHING,PITBULL/NE-YO/AFROJACK/NAYER,3
18/06/2011,CHANGED THE WAY YOU KISS ME,EXAMPLE,2
02/07/2011,DON'T WANNA GO HOME,JASON DERULO,2
16/07/2011,LOUDER,DJ FRESH FT SIAN EVANS,1
23/07/2011,GLAD YOU CAME,WANTED,2
06/08/2011,SHE MAKES ME WANNA,JLS FT DEV,1
13/08/2011,SWAGGER JAGGER,CHER LLOYD,1
20/08/2011,PROMISES,NERO,1
27/08/2011,DON'T GO,WRETCH 32 FT JOSH KUMRA,1
03/09/2011,HEART SKIPS A BEAT,OLLY MURS FT RIZZLE KICKS,1
10/09/2011,STAY AWAKE,EXAMPLE,1
17/09/2011,ALL ABOUT TONIGHT,PIXIE LOTT,1
24/09/2011,WHAT MAKES YOU BEAUTIFUL,ONE DIRECTION,1
01/10/2011,NO REGRETS,DAPPY,1
08/10/2011,LOCA PEOPLE,SAK NOEL,1
15/10/2011,WE FOUND LOVE,RIHANNA FT CALVIN HARRIS,3
05/11/2011,READ ALL ABOUT IT,PROFESSOR GREEN FT EMELI SANDE,2
19/11/2011,WE FOUND LOVE,RIHANNA FT CALVIN HARRIS,3
10/12/2011,WISHING ON A STAR,X FACTOR FINALISTS 2011,1
17/12/2011,DANCE WITH ME TONIGHT,OLLY MURS,1
24/12/2011,CANNONBALL,LITTLE MIX,1
31/12/2011,WHEREVER YOU ARE,MILITARY WIVES/GARETH MALONE,1
07/01/2012,PARADISE,COLDPLAY,1
14/01/2012,GOOD FEELING,FLO RIDA,1
21/01/2012,DOMINO,JESSIE J,2
04/02/2012,TWILIGHT,COVER DRIVE,1
11/02/2012,TITANIUM,DAVID GUETTA FT SIA,1
18/02/2012,SOMEBODY THAT I USED TO KNOW,GOTYE FT KIMBRA,1
25/02/2012,HOT RIGHT NOW,DJ FRESH FT RITA ORA,1
03/03/2012,SOMEBODY THAT I USED TO KNOW,GOTYE FT KIMBRA,4
31/03/2012,PART OF ME,KATY PERRY,1
07/04/2012,TURN UP THE MUSIC,CHRIS BROWN,1
14/04/2012,CALL ME MAYBE,CARLY RAE JEPSEN,4
12/05/2012,YOUNG,TULISA,1
19/05/2012,R.I.P.,RITA ORA FT TINIE TEMPAH,2
02/06/2012,WE ARE YOUNG,FUN FT JANELLE MONAE,1
09/06/2012,FEEL THE LOVE,RUDIMENTAL FT JOHN NEWMAN,1
16/06/2012,SING,GARY BARLOW/ COMMONWEALTH BAND,1
23/06/2012,CALL MY NAME,CHERYL,1
30/06/2012,PAYPHONE,MAROON 5 FT WIZ KHALIFA,1
07/07/2012,THIS IS LOVE,WILL I AM FT EVA SIMONS,1
14/07/2012,PAYPHONE,MAROON 5 FT WIZ KHALIFA,2
04/08/2012,SPECTRUM,FLORENCE & THE MACHINE,3
18/08/2012,HEATWAVE,WILEY FT MS D,2
